1	а	а	CCONJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#840.8#841.184
197	режиссерский	режиссерский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1119.446#1119.988
198	в	в	ADP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1119.988#1120.53
199	кино	кино	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1120.53#1121.075
200	вот	вот	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1121.075#1121.301
201	начать	начать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@vvp1934m-words#@vvp1934m#1121.301#1121.527
202	с	с	ADP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1121.527#1121.753
203	такой	такой	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1121.753#1121.98
204	с	с	ADP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1121.98#1122.647
205	такой	такой	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1122.647#1123.314
206	темы	тема	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1123.314#1123.981
207	с	с	ADP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1123.981#1124.648
208	Собибора	Собибор	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1124.648#1125.315
209	что	что	PRON	_	Case=Nom	_	_	_	@vvp1934m-words#@vvp1934m#1125.315#1125.982
210	привлекло	привлечь	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vvp1934m-words#@vvp1934m#1125.982#1126.649
211	Вас	вас	PRON	_	Case=Acc|Number=Plur|Person=2	_	_	_	@vvp1934m-words#@vvp1934m#1126.649#1127.216
212	?	?	PUNCT	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1127.216#1127.316
213	эээ	эээ	INTJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1127.316#1127.99
214	во-первых	во-первых	ADV	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1128.61#1129.085
215	тема	тема	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1129.085#1129.56
216	ведь	ведь	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1129.56#1130.035
217	довольно	довольно	ADV	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1130.035#1130.51
218	несвежая	несвежий	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1131.0#1131.483
219	ну	ну	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1131.483#1131.966
220	много	много	ADV	_	Degree=Pos	_	_	_	@vvp1934m-words#@vvp1934m#1131.966#1132.449
221	делали	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vvp1934m-words#@vvp1934m#1132.449#1132.932
222	фильмов	фильм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@vvp1934m-words#@vvp1934m#1132.932#1133.415
223	аа	аа	INTJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1133.415#1133.898
224	в	в	ADP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1133.898#1134.381
225	разные	разный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@vvp1934m-words#@vvp1934m#1134.381#1134.864
226	времена	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@vvp1934m-words#@vvp1934m#1134.864#1135.347
227	о	о	ADP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1135.347#1135.83
228	лагерях	лагерь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@vvp1934m-words#@vvp1934m#1135.83#1136.313
229	об	о	ADP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1136.313#1136.796
230	ужасах	ужас	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@vvp1934m-words#@vvp1934m#1136.796#1137.29
231	о	о	ADP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1137.29#1137.733
232	попытках	попытка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@vvp1934m-words#@vvp1934m#1137.733#1138.176
233	даже	даже	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1138.176#1138.619
234	восстать	восстать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@vvp1934m-words#@vvp1934m#1138.619#1139.062
235	но	но	CCONJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1139.062#1139.505
236	и	и	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1139.505#1139.948
237	кроме	кроме	ADP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1139.948#1140.391
238	того	то	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1140.391#1140.834
239	на	на	ADP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1140.834#1141.277
240	мой	мой	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1141.277#1141.72
241	взгляд	взгляд	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1141.72#1142.163
242	сегодня	сегодня	ADV	_	Degree=Pos	_	_	_	@vvp1934m-words#@vvp1934m#1142.163#1142.606
243	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@vvp1934m-words#@vvp1934m#1142.606#1143.049
244	не	не	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1143.049#1143.492
245	сильно	сильно	ADV	_	Degree=Pos	_	_	_	@vvp1934m-words#@vvp1934m#1143.492#1143.935
246	востребована	востребованный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@vvp1934m-words#@vvp1934m#1143.935#1144.378
247	к	к	ADP	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1144.378#1144.821
248	сожалению	сожаление	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@vvp1934m-words#@vvp1934m#1144.821#1145.264
249	но	но	CCONJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1145.264#1145.707
250	вот	вот	PART	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1145.707#1146.15
251	что	что	PRON	_	Case=Nom	_	_	_	@vvp1934m-words#@vvp1934m#1146.15#1146.593
252	Вас	Вас	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@vvp1934m-words#@vvp1934m#1146.593#1147.036
253	привлекло	привлечь	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vvp1934m-words#@vvp1934m#1147.036#1147.38
254	?	?	PUNCT	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1147.38#1147.48
255	да	да	INTJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1151.69#1152.09
256	да	да	INTJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1152.09#1152.323
257	да	да	INTJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1152.323#1152.556
258	да	да	INTJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1152.556#1152.79
259	конечно	конечно	INTJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1176.915#1177.46
260	конечно	конечно	INTJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1177.46#1178.005
261	да	да	INTJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1181.3#1181.96
262	да	да	INTJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#1181.96#1182.62
263	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#849.606#850.158
264	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#850.158#850.711
265	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#850.711#851.411
266	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#851.411#852.111
267	спешка	спешка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#853.816#854.876
268	поскорее	скоро	ADV	_	Degree=Cmp	_	_	_	@kyk1972m-words#@kyk1972m#855.241#855.937
269	освоить	освоить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#855.937#856.633
270	бюджет	бюджет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#856.633#857.331
271	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#859.985#860.652
272	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#860.652#861.319
273	недоделанные	недоделанный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#861.319#861.986
274	сценарии	сценарий	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#861.986#862.655
275	недоделанные	недоделанный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#862.655#863.742
276	локации	локация	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#863.742#864.83
277	недокастинг	недокастинг	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#864.847#866.827
278	актерский	актерский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#867.002#868.092
279	недорежиссеринг	недорежиссеринг	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#868.092#869.817
280	актерский	актерский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#869.817#871.027
281	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#891.67#892.094
282	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#892.094#892.518
283	что	что	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#892.518#892.942
284	да	да	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#892.942#893.366
285	конечно	конечно	ADV	_	_	_	_	_	@kyk1972m-words#@kyk1972m#893.366#893.79
286	государство	государство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#893.79#894.214
287	должно	должен	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kyk1972m-words#@kyk1972m#894.214#894.638
288	финансировать	финансировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#894.638#895.062
289	кино	кино	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#895.062#895.49
290	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#895.49#895.763
291	в	в	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#895.763#896.036
292	первую	первый	ADJ	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#896.036#896.309
293	очередь	очередь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#896.309#896.582
294	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#896.582#896.855
295	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#896.855#897.128
296	говорил	говорить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#897.128#897.401
297	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#897.401#897.674
298	десять	десять	NUM	_	Case=Acc	_	_	_	@kyk1972m-words#@kyk1972m#897.674#897.947
299	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#897.947#898.22
300	пятнадцать	пятнадцать	NUM	_	Case=Acc	_	_	_	@kyk1972m-words#@kyk1972m#898.22#898.493
301	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#898.493#898.766
302	двадцать	двадцать	NUM	_	Case=Acc	_	_	_	@kyk1972m-words#@kyk1972m#898.766#899.039
303	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#899.039#899.312
304	назад	назад	ADV	_	_	_	_	_	@kyk1972m-words#@kyk1972m#899.312#899.59
305	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#899.59#899.959
306	в	в	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#899.959#900.328
307	первую	первый	ADJ	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#900.328#900.697
308	очередь	очередь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#900.697#901.066
309	то	то	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#901.066#901.435
310	кино	кино	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#901.435#901.804
311	которое	который	PRON	_	Case=Acc	_	_	_	@kyk1972m-words#@kyk1972m#901.804#902.175
312	ааа	аа	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#902.175#902.985
313	извините	извинить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#902.985#903.607
314	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#903.607#904.229
315	является	являться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#904.229#904.851
316	патриотическим	патриотический	ADJ	_	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#904.851#905.475
317	то	то	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#905.475#905.915
318	кино	кино	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#905.915#906.355
319	которое	который	PRON	_	Case=Acc	_	_	_	@kyk1972m-words#@kyk1972m#906.355#906.795
320	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#906.795#907.235
321	о	о	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#907.235#907.675
322	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#907.675#908.115
323	о	о	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#908.115#908.48
324	нашей	наш	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#908.48#908.845
325	стране	страна	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#908.845#909.21
326	о	о	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#909.725#910.181
327	том	тот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#910.181#910.637
328	кто	кто	PRON	_	Case=Nom	_	_	_	@kyk1972m-words#@kyk1972m#910.637#911.093
329	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#911.093#911.549
330	есть	есть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#911.549#912.005
331	и	и	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#913.39#913.793
332	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#913.793#914.196
333	важно	важный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kyk1972m-words#@kyk1972m#914.196#914.6
334	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#914.81#915.14
335	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#915.14#915.47
336	относиться	относиться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#915.47#915.8
337	и	и	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#915.8#916.13
338	к	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#916.13#916.46
339	мм	мм	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#916.46#917.2
340	военной	военный	ADJ	_	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#917.605#917.986
341	тематике	тематика	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#917.986#918.367
342	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#918.367#918.748
343	к	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#918.748#919.129
344	спортивной	спортивный	ADJ	_	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#919.129#919.51
345	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#919.51#919.891
346	к	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#919.891#920.272
347	мелодраммам	мелодрамма	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#920.272#920.66
348	ко	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#920.66#921.067
349	многому	многое	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#921.067#921.474
350	ко	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#921.474#921.881
351	многому	многое	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#921.881#922.29
352	с	с	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#934.68#935.34
353	моей	мой	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#935.34#936.0
354	точки	точка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#936.0#936.66
355	зрения	зрение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#936.66#937.32
356	Левиафан	Левиафан	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#937.32#937.98
357	фестивальное	фестивальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#937.98#938.64
358	кино	кино	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#938.64#939.3
359	щас	сейчас	ADV	_	_	_	_	_	@kyk1972m-words#@kyk1972m#940.185#940.446
360	щас	сейчас	ADV	_	_	_	_	_	@kyk1972m-words#@kyk1972m#940.446#940.707
361	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#940.707#940.968
362	Вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@kyk1972m-words#@kyk1972m#940.968#941.229
363	скажу	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#941.229#941.49
364	фестивальное	фестивальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#941.49#942.018
365	кино	кино	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#942.018#942.546
366	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#942.546#943.074
367	разное	разный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#943.074#943.602
368	фестивальное	фестивальный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#943.602#944.13
369	кино	кино	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#944.13#944.658
370	ааа	аа	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#944.658#945.19
371	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#945.19#945.575
372	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#945.575#945.96
373	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#945.96#946.345
374	с	с	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#946.345#946.73
375	точки	точка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#946.73#947.115
376	зрения	зрение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#947.115#947.5
377	минус	минус	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#947.5#947.89
378	антипатриотическое	антипатриотический	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#948.995#950.29
379	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#950.29#950.63
380	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#950.63#950.97
381	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#950.97#951.29
382	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#951.29#951.61
383	да	да	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#951.61#951.93
384	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#951.93#952.437
385	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#952.437#952.944
386	да	да	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#952.944#953.451
387	ааа	аа	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#953.451#953.96
388	еще	еще	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#953.96#954.436
389	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#954.436#954.912
