1	а	а	CCONJ	_	_	_	_	_	@vvp1934m-words#@vvp1934m#840.8#841.184
390	скажу	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#954.912#955.39
391	потому	потому	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#955.68#956.081
392	что	что	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#956.081#956.482
393	в	в	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#956.482#956.883
394	первую	первый	ADJ	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#956.883#957.284
395	очередь	очередь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#957.284#957.685
396	оно	оно	PRON	_	Case=Nom|Gender=Neut|Number=Sing|Person=3	_	_	_	@kyk1972m-words#@kyk1972m#957.685#958.086
397	направлено	направить	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@kyk1972m-words#@kyk1972m#958.086#958.487
398	не	не	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#958.487#958.888
399	на	на	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#958.888#959.289
400	наш	наш	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#959.289#959.69
401	прокат	прокат	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#959.69#960.091
402	а	а	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#960.091#960.492
403	на	на	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#960.492#960.893
404	фестиваль	фестиваль	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#960.893#961.3
405	ну	ну	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#961.59#961.964
406	по	по	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#961.964#962.338
407	крайней	крайний	ADJ	_	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#962.338#962.712
408	мере	мера	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#962.712#963.086
409	то	то	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#963.086#963.46
410	как	как	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#963.46#963.834
411	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#963.834#964.208
412	увидел	увидеть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#964.208#964.582
413	продвижение	продвижение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#964.582#964.956
414	этого	этот	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#964.956#965.33
415	фильма	фильм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#965.33#965.71
416	если	если	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#966.015#966.387
417	бы	бы	AUX	_	_	_	_	_	@kyk1972m-words#@kyk1972m#966.387#966.759
418	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#966.759#967.131
419	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#967.131#967.503
420	наооборот	наооборот	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#967.503#967.875
421	то	то	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#967.875#968.345
422	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#968.345#968.815
423	бы	бы	AUX	_	_	_	_	_	@kyk1972m-words#@kyk1972m#968.815#969.285
424	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#969.285#969.755
425	сказал	сказать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#969.755#970.225
426	да	да	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#970.225#970.695
427	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#972.65#973.075
428	ммм	мм	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#973.075#973.5
429	прошло	пройти	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#973.5#973.931
430	через	через	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#973.931#974.362
431	сито	сито	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#974.362#974.793
432	наших	наш	DET	_	Case=Gen|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#974.793#975.224
433	кинотеатров	кинотеатр	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#975.224#975.655
434	через	через	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#975.655#976.086
435	зрителей	зритель	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#976.086#976.517
436	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#976.517#976.948
437	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#976.948#977.379
438	вышло	выйти	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#977.379#977.81
439	на	на	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#977.81#978.241
440	экраны	экран	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#978.241#978.68
441	другой	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#979.715#980.051
442	немножко	немножко	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#980.051#980.387
443	подход	подход	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#980.387#980.725
444	нет	нет	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#993.695#994.089
445	нет	нет	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#994.089#994.483
446	нет	нет	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#994.483#994.877
447	конечно	конечно	INTJ	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#994.877#995.271
448	нет	нет	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#995.271#995.665
449	конечно	конечно	INTJ	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#995.665#995.827
450	нет	нет	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#995.827#995.99
451	оно	оно	PRON	_	Case=Nom|Gender=Neut|Number=Sing|Person=3	_	_	_	@kyk1972m-words#@kyk1972m#995.99#996.262
452	кино	кино	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#996.262#996.534
453	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#996.534#996.806
454	с	с	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#996.806#997.078
455	болью	боль	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#997.078#997.35
456	оно	оно	PRON	_	Case=Nom|Gender=Neut|Number=Sing|Person=3	_	_	_	@kyk1972m-words#@kyk1972m#997.35#997.622
457	кино	кино	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#997.622#997.894
458	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#997.894#998.166
459	с	с	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#998.166#998.438
460	эээ	эээ	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#998.438#998.71
461	но	но	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#998.99#999.412
462	это	это	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#999.412#999.834
463	кино	кино	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#999.834#1000.256
464	созидательное	созидательный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1000.256#1000.678
465	все-таки	все-таки	ADV	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1000.678#1001.1
466	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1001.1#1001.522
467	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#1001.522#1001.944
468	в	в	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1001.944#1002.366
469	первую	первый	ADJ	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1002.366#1002.788
470	очередь	очередь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1002.788#1003.21
471	созидательное	созидательный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1003.21#1003.632
472	при	при	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1003.632#1004.054
473	любом	любой	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1004.054#1004.476
474	финале	финал	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1004.476#1004.9
475	ну	ну	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1017.57#1017.938
476	так	так	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1017.938#1018.306
477	написано	написать	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@kyk1972m-words#@kyk1972m#1018.306#1018.674
478	в	в	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1018.674#1019.042
479	титрах	титры	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1019.042#1019.41
480	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1019.41#1019.778
481	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1019.778#1020.146
482	к	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1020.146#1020.514
483	продюссерам	продюссер	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1020.514#1020.89
484	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1022.095#1022.356
485	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1022.356#1022.617
486	к	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1022.617#1022.878
487	продюссерам	продюссер	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1022.878#1023.14
488	в	в	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1023.14#1023.52
489	превую	превой	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1023.52#1023.9
490	очередь	очередь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1023.9#1024.28
491	автор	автор	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1024.28#1025.295
492	идеи	идея	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1025.295#1026.31
493	фильм	фильм	NOUN	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1027.5#1027.878
494	а	а	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1027.878#1028.256
495	точнее	точно	ADV	_	Degree=Cmp	_	_	_	@kyk1972m-words#@kyk1972m#1028.256#1028.634
496	не	не	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1028.634#1029.012
497	фильм	фильм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1029.012#1029.39
498	щас	сейчас	ADV	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1030.8#1031.126
499	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1031.126#1031.452
500	ск	ск	X	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1031.452#1031.778
501	щас	сейчас	ADV	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1031.778#1032.104
502	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1032.104#1032.43
503	попробую	пробовать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1032.43#1032.756
504	ответить	ответить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1032.756#1033.082
505	спокойно	спокойно	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1033.082#1033.41
506	эээ	эээ	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1033.41#1034.09
507	сама	сам	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1034.09#1035.1
508	идея	идея	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1035.39#1036.223
509	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1036.223#1037.056
510	сценарии	сценарий	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1037.056#1037.89
511	в	в	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1038.435#1038.856
512	разных	разный	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1038.856#1039.277
513	вариантах	вариант	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1039.277#1039.7
514	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1039.7#1040.119
515	читал	читать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1040.119#1040.538
516	наверное	наверное	ADV	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1040.538#1040.957
517	их	их	DET	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1040.957#1041.376
518	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1041.376#1041.795
519	года	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1041.795#1042.214
520	четыре	четыре	NUM	_	Animacy=Inan|Case=Acc	_	_	_	@kyk1972m-words#@kyk1972m#1042.214#1042.633
521	назад	назад	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1042.633#1043.055
522	один	один	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	@kyk1972m-words#@kyk1972m#1043.055#1043.603
523	из	из	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1043.603#1044.151
524	вариантов	вариант	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1044.151#1044.7
525	аа	ао	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1044.7#1045.187
526	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1045.187#1045.674
527	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1045.674#1046.161
528	прошел	пройти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1046.161#1046.648
529	мимо	мимо	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1046.648#1047.135
530	этой	этот	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1047.135#1047.622
531	истории	история	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1047.622#1048.11
532	потом	потом	ADV	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1048.11#1048.456
533	года	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1048.456#1048.802
534	через	через	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1048.802#1049.148
535	два	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	@kyk1972m-words#@kyk1972m#1049.148#1049.494
536	к	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1049.494#1049.84
537	ээ	ээ	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1049.84#1050.186
538	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@kyk1972m-words#@kyk1972m#1050.186#1050.532
539	ко	к	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1050.532#1050.878
540	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1050.878#1051.224
541	вернулся	вернуться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#1051.224#1051.57
542	уже	уже	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1051.57#1051.916
543	по-моему	по-моему	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1051.916#1052.262
544	аа	а	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1052.262#1052.608
545	другой	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1052.608#1052.954
546	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1052.954#1053.3
547	автор	автор	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1053.3#1053.646
548	сценария	сценарий	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1053.646#1053.992
549	не	не	PART	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1053.992#1054.338
550	по-моему	по-моему	ADV	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1054.338#1054.684
551	а	а	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1054.684#1055.03
552	точно	точно	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1055.03#1055.39
553	мм	мм	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1056.49#1056.975
554	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1056.975#1057.46
555	показалось	казаться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#1057.46#1057.945
556	что	что	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1057.945#1058.43
557	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1058.43#1058.915
558	симпатичная	симпатичный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1058.915#1059.4
559	детективная	детективный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1059.4#1060.267
560	история	история	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1060.267#1061.135
561	про	про	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1061.135#1061.745
562	ааа	аа	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1061.745#1062.355
563	жизнь	жизнь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1062.355#1062.965
564	заключенных	заключенный	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@kyk1972m-words#@kyk1972m#1062.965#1063.575
565	и	и	CCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1063.575#1064.185
566	про	про	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1064.185#1064.795
567	побег	побег	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1064.795#1065.405
568	ааа	аа	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1066.495#1067.335
569	потом	потом	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1067.335#1067.765
570	когда	когда	SCONJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1067.765#1068.195
571	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1068.195#1068.625
572	уже	уже	ADV	_	Degree=Pos	_	_	_	@kyk1972m-words#@kyk1972m#1068.625#1069.055
573	взялся	взяться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kyk1972m-words#@kyk1972m#1069.055#1069.485
574	за	за	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1069.485#1069.915
575	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1069.915#1070.345
576	историю	история	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1070.345#1070.775
577	с	с	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1070.775#1071.205
578	точки	точка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1071.205#1071.635
579	зрения	зрение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1071.635#1072.065
580	ааа	аа	INTJ	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1072.065#1072.505
581	режиссера	режиссер	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kyk1972m-words#@kyk1972m#1072.715#1074.0
582	у	у	ADP	_	_	_	_	_	@kyk1972m-words#@kyk1972m#1074.0#1074.425
583	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@kyk1972m-words#@kyk1972m#1074.425#1074.85
584	лежало	лежать	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kyk1972m-words#@kyk1972m#1074.85#1075.275
